200215 134232.690|CONFIG|Thread-4|setFileHandlers|Now logging to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/logs directory.
200215 165722.448|INFO|Thread-618|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #1089, o#1089 ) recieveObject
200215 165722.448|INFO|Thread-618|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165722.448|INFO|Thread-618|dumpPacket|    To: JUDGE3 @ site 1
200215 165722.448|INFO|Thread-618|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 165722.448|INFO|Thread-618|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 105 BEING_JUDGED 117 min 7039488ms from TEAM9 @ site 1 id Run--188363926277261004 problem Deepa--780163004656611331 lang Java-7638789713309008913
200215 165722.448|INFO|Thread-618|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #1089 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 165722.448|INFO|Thread-618|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #1089, o#1089 ) handlePacket
200215 165722.448|INFO|Thread-618|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165722.448|INFO|Thread-618|dumpPacket|    To: JUDGE3 @ site 1
200215 165722.448|INFO|Thread-618|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 165722.449|INFO|Thread-618|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 105 BEING_JUDGED 117 min 7039488ms from TEAM9 @ site 1 id Run--188363926277261004 problem Deepa--780163004656611331 lang Java-7638789713309008913
200215 165722.449|INFO|Thread-618|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 105 BEING_JUDGED 117 min 7039488ms from TEAM9 @ site 1 id Run--188363926277261004 problem Deepa--780163004656611331 lang Java-7638789713309008913; runFiles=null
200215 165722.449|INFO|Thread-618|runChanged|Event not for me: sent to JUDGE3 @ site 1 but my ID is ADMINISTRATOR1 @ site 1
200215 165722.463|INFO|Thread-618|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #1089 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 165722.463|INFO|Thread-618|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #1089 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 165724.762|INFO|Thread-619|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #1091 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165724.762|INFO|Thread-619|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #1091, o#1091 ) recieveObject
200215 165724.762|INFO|Thread-619|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165724.762|INFO|Thread-619|dumpPacket|    To: SERVER0 @ site 0
200215 165724.762|INFO|Thread-619|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 165724.762|INFO|Thread-619|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 105 MANUAL_REVIEW 117 min 7039488ms from TEAM9 @ site 1 id Run--188363926277261004 problem Deepa--780163004656611331 lang Java-7638789713309008913
200215 165724.763|INFO|Thread-619|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #1091 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165724.763|INFO|Thread-619|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #1091, o#1091 ) handlePacket
200215 165724.763|INFO|Thread-619|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165724.763|INFO|Thread-619|dumpPacket|    To: SERVER0 @ site 0
200215 165724.763|INFO|Thread-619|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE3 @ site 1
200215 165724.763|INFO|Thread-619|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 105 MANUAL_REVIEW 117 min 7039488ms from TEAM9 @ site 1 id Run--188363926277261004 problem Deepa--780163004656611331 lang Java-7638789713309008913
200215 165724.763|INFO|Thread-619|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 105 MANUAL_REVIEW 117 min 7039488ms from TEAM9 @ site 1 id Run--188363926277261004 problem Deepa--780163004656611331 lang Java-7638789713309008913; runFiles=null
200215 165724.763|INFO|Thread-619|runChanged|Event not for me: sent to null but my ID is ADMINISTRATOR1 @ site 1
200215 165724.776|INFO|Thread-619|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #1091 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165827.680|INFO|Thread-620|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #1093 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165827.685|INFO|Thread-620|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #1093, o#1093 ) recieveObject
200215 165827.685|INFO|Thread-620|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165827.685|INFO|Thread-620|dumpPacket|    To: JUDGE1 @ site 1
200215 165827.685|INFO|Thread-620|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165827.686|INFO|Thread-620|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 98 BEING_JUDGED 112 min 6720518ms from TEAM6 @ site 1 id Run-7833200158951551484 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 165827.686|INFO|Thread-620|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #1093 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165827.686|INFO|Thread-620|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #1093, o#1093 ) handlePacket
200215 165827.686|INFO|Thread-620|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165827.686|INFO|Thread-620|dumpPacket|    To: JUDGE1 @ site 1
200215 165827.686|INFO|Thread-620|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165827.686|INFO|Thread-620|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 98 BEING_JUDGED 112 min 6720518ms from TEAM6 @ site 1 id Run-7833200158951551484 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 165827.686|INFO|Thread-620|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 98 BEING_JUDGED 112 min 6720518ms from TEAM6 @ site 1 id Run-7833200158951551484 problem Kelly-4632328234323282325 lang Java-7638789713309008913; runFiles=null
200215 165827.686|INFO|Thread-620|runChanged|Event not for me: sent to JUDGE1 @ site 1 but my ID is ADMINISTRATOR1 @ site 1
200215 165827.729|INFO|Thread-620|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #1093 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165827.729|INFO|Thread-620|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #1093 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165828.474|INFO|Thread-621|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #1095 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165828.475|INFO|Thread-621|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #1095, o#1095 ) recieveObject
200215 165828.475|INFO|Thread-621|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165828.475|INFO|Thread-621|dumpPacket|    To: SERVER0 @ site 0
200215 165828.475|INFO|Thread-621|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165828.475|INFO|Thread-621|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 98 JUDGED 112 min 6720518ms from TEAM6 @ site 1 id Run-7833200158951551484 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 165828.475|INFO|Thread-621|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #1095 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165828.475|INFO|Thread-621|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #1095, o#1095 ) handlePacket
200215 165828.476|INFO|Thread-621|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165828.476|INFO|Thread-621|dumpPacket|    To: SERVER0 @ site 0
200215 165828.476|INFO|Thread-621|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165828.476|INFO|Thread-621|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 98 JUDGED 112 min 6720518ms from TEAM6 @ site 1 id Run-7833200158951551484 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 165828.476|INFO|Thread-621|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 98 JUDGED 112 min 6720518ms from TEAM6 @ site 1 id Run-7833200158951551484 problem Kelly-4632328234323282325 lang Java-7638789713309008913; runFiles=null
200215 165828.477|INFO|Thread-621|runChanged|Event not for me: sent to null but my ID is ADMINISTRATOR1 @ site 1
200215 165828.490|INFO|Thread-621|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #1095 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165829.059|INFO|Thread-622|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #1097 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165829.060|INFO|Thread-622|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #1097, o#1097 ) recieveObject
200215 165829.060|INFO|Thread-622|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165829.060|INFO|Thread-622|dumpPacket|    To: JUDGE1 @ site 1
200215 165829.060|INFO|Thread-622|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165829.060|INFO|Thread-622|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 100 BEING_JUDGED 112 min 6767920ms from TEAM1 @ site 1 id Run-8190587944888464538 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165829.060|INFO|Thread-622|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #1097 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165829.060|INFO|Thread-622|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #1097, o#1097 ) handlePacket
200215 165829.060|INFO|Thread-622|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165829.060|INFO|Thread-622|dumpPacket|    To: JUDGE1 @ site 1
200215 165829.060|INFO|Thread-622|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165829.060|INFO|Thread-622|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 100 BEING_JUDGED 112 min 6767920ms from TEAM1 @ site 1 id Run-8190587944888464538 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165829.061|INFO|Thread-622|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 100 BEING_JUDGED 112 min 6767920ms from TEAM1 @ site 1 id Run-8190587944888464538 problem Emilio--1343789064720061820 lang Java-7638789713309008913; runFiles=null
200215 165829.061|INFO|Thread-622|runChanged|Event not for me: sent to JUDGE1 @ site 1 but my ID is ADMINISTRATOR1 @ site 1
200215 165829.079|INFO|Thread-622|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #1097 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165829.079|INFO|Thread-622|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #1097 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165829.514|INFO|Thread-623|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #1099 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165829.514|INFO|Thread-623|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #1099, o#1099 ) recieveObject
200215 165829.514|INFO|Thread-623|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165829.514|INFO|Thread-623|dumpPacket|    To: SERVER0 @ site 0
200215 165829.515|INFO|Thread-623|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165829.515|INFO|Thread-623|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 100 JUDGED 112 min 6767920ms from TEAM1 @ site 1 id Run-8190587944888464538 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165829.515|INFO|Thread-623|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #1099 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165829.515|INFO|Thread-623|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #1099, o#1099 ) handlePacket
200215 165829.515|INFO|Thread-623|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165829.515|INFO|Thread-623|dumpPacket|    To: SERVER0 @ site 0
200215 165829.516|INFO|Thread-623|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165829.516|INFO|Thread-623|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 100 JUDGED 112 min 6767920ms from TEAM1 @ site 1 id Run-8190587944888464538 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165829.516|INFO|Thread-623|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 100 JUDGED 112 min 6767920ms from TEAM1 @ site 1 id Run-8190587944888464538 problem Emilio--1343789064720061820 lang Java-7638789713309008913; runFiles=null
200215 165829.516|INFO|Thread-623|runChanged|Event not for me: sent to null but my ID is ADMINISTRATOR1 @ site 1
200215 165829.533|INFO|Thread-623|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #1099 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165829.924|INFO|Thread-624|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #1101 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165829.924|INFO|Thread-624|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #1101, o#1101 ) recieveObject
200215 165829.925|INFO|Thread-624|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165829.925|INFO|Thread-624|dumpPacket|    To: SERVER0 @ site 0
200215 165829.925|INFO|Thread-624|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165829.925|INFO|Thread-624|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 100 JUDGED 112 min 6767920ms from TEAM1 @ site 1 id Run-8190587944888464538 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165829.925|INFO|Thread-624|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #1101 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165829.925|INFO|Thread-624|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #1101, o#1101 ) handlePacket
200215 165829.925|INFO|Thread-624|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165829.925|INFO|Thread-624|dumpPacket|    To: SERVER0 @ site 0
200215 165829.925|INFO|Thread-624|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165829.925|INFO|Thread-624|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 100 JUDGED 112 min 6767920ms from TEAM1 @ site 1 id Run-8190587944888464538 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165829.925|INFO|Thread-624|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 100 JUDGED 112 min 6767920ms from TEAM1 @ site 1 id Run-8190587944888464538 problem Emilio--1343789064720061820 lang Java-7638789713309008913; runFiles=null
200215 165829.925|INFO|Thread-624|runChanged|Event not for me: sent to null but my ID is ADMINISTRATOR1 @ site 1
200215 165829.939|INFO|Thread-624|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #1101 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165830.032|INFO|Thread-625|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #1103 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165830.032|INFO|Thread-625|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #1103, o#1103 ) recieveObject
200215 165830.032|INFO|Thread-625|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165830.032|INFO|Thread-625|dumpPacket|    To: JUDGE1 @ site 1
200215 165830.032|INFO|Thread-625|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165830.032|INFO|Thread-625|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 101 BEING_JUDGED 114 min 6850366ms from TEAM11 @ site 1 id Run--7200191745045487809 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 165830.032|INFO|Thread-625|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #1103 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165830.032|INFO|Thread-625|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #1103, o#1103 ) handlePacket
200215 165830.033|INFO|Thread-625|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165830.033|INFO|Thread-625|dumpPacket|    To: JUDGE1 @ site 1
200215 165830.033|INFO|Thread-625|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165830.033|INFO|Thread-625|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 101 BEING_JUDGED 114 min 6850366ms from TEAM11 @ site 1 id Run--7200191745045487809 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 165830.033|INFO|Thread-625|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 101 BEING_JUDGED 114 min 6850366ms from TEAM11 @ site 1 id Run--7200191745045487809 problem Teresa--1859936217600923460 lang Java-7638789713309008913; runFiles=null
200215 165830.033|INFO|Thread-625|runChanged|Event not for me: sent to JUDGE1 @ site 1 but my ID is ADMINISTRATOR1 @ site 1
200215 165830.050|INFO|Thread-625|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #1103 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165830.050|INFO|Thread-625|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #1103 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165831.562|INFO|Thread-626|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #1104 SERVER0 @ site 1 -> TEAM8 @ site 1
200215 165831.562|INFO|Thread-626|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1104, o#1104 ) recieveObject
200215 165831.562|INFO|Thread-626|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165831.562|INFO|Thread-626|dumpPacket|    To: TEAM8 @ site 1
200215 165831.562|INFO|Thread-626|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 106 QUEUED_FOR_COMPUTER_JUDGEMENT 118 min 7109842ms from TEAM8 @ site 1 id Run-5141113324325729440 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165831.562|INFO|Thread-626|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #1104 SERVER0 @ site 1 -> TEAM8 @ site 1
200215 165831.562|INFO|Thread-626|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #1104, o#1104 ) handlePacket
200215 165831.563|INFO|Thread-626|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165831.563|INFO|Thread-626|dumpPacket|    To: TEAM8 @ site 1
200215 165831.563|INFO|Thread-626|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 106 QUEUED_FOR_COMPUTER_JUDGEMENT 118 min 7109842ms from TEAM8 @ site 1 id Run-5141113324325729440 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165831.563|INFO|Thread-626|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #1104 SERVER0 @ site 1 -> TEAM8 @ site 1
200215 165831.649|INFO|Thread-627|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #1107 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 165831.649|INFO|Thread-627|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #1107, o#1107 ) recieveObject
200215 165831.649|INFO|Thread-627|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165831.649|INFO|Thread-627|dumpPacket|    To: JUDGE2 @ site 1
200215 165831.649|INFO|Thread-627|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 165831.649|INFO|Thread-627|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 106 BEING_JUDGED 118 min 7109842ms from TEAM8 @ site 1 id Run-5141113324325729440 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165831.649|INFO|Thread-627|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #1107 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 165831.650|INFO|Thread-627|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #1107, o#1107 ) handlePacket
200215 165831.650|INFO|Thread-627|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165831.650|INFO|Thread-627|dumpPacket|    To: JUDGE2 @ site 1
200215 165831.650|INFO|Thread-627|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 165831.650|INFO|Thread-627|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 106 BEING_JUDGED 118 min 7109842ms from TEAM8 @ site 1 id Run-5141113324325729440 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165831.650|INFO|Thread-627|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=CHECKEDOUT_RUN; msg=null; run=Run 106 BEING_JUDGED 118 min 7109842ms from TEAM8 @ site 1 id Run-5141113324325729440 problem Emilio--1343789064720061820 lang Java-7638789713309008913; runFiles=null
200215 165831.650|INFO|Thread-627|runChanged|Event not for me: sent to JUDGE2 @ site 1 but my ID is ADMINISTRATOR1 @ site 1
200215 165831.668|INFO|Thread-627|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #1107 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 165831.668|INFO|Thread-627|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #1107 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 165835.017|INFO|Thread-628|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #1109 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165835.018|INFO|Thread-628|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #1109, o#1109 ) recieveObject
200215 165835.018|INFO|Thread-628|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165835.018|INFO|Thread-628|dumpPacket|    To: SERVER0 @ site 0
200215 165835.018|INFO|Thread-628|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165835.018|INFO|Thread-628|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 101 JUDGED 114 min 6850366ms from TEAM11 @ site 1 id Run--7200191745045487809 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 165835.018|INFO|Thread-628|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #1109 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 165835.018|INFO|Thread-628|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #1109, o#1109 ) handlePacket
200215 165835.018|INFO|Thread-628|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165835.018|INFO|Thread-628|dumpPacket|    To: SERVER0 @ site 0
200215 165835.018|INFO|Thread-628|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165835.019|INFO|Thread-628|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 101 JUDGED 114 min 6850366ms from TEAM11 @ site 1 id Run--7200191745045487809 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 165835.019|INFO|Thread-628|runChanged|RunsPane.RunListener: Action=CHANGED; DetailedAction=null; msg=null; run=Run 101 JUDGED 114 min 6850366ms from TEAM11 @ site 1 id Run--7200191745045487809 problem Teresa--1859936217600923460 lang Java-7638789713309008913; runFiles=null
