200215 134232.950|CONFIG|Thread-3|setFileHandlers|Now logging to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/logs directory.
200215 161635.157|INFO|Thread-399|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #822 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161635.157|INFO|Thread-399|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #822, o#822 ) handlePacket
200215 161635.157|INFO|Thread-399|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161635.157|INFO|Thread-399|dumpPacket|    To: SERVER0 @ site 0
200215 161635.157|INFO|Thread-399|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 161635.157|INFO|Thread-399|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 76 MANUAL_REVIEW 76 min 4589630ms from TEAM5 @ site 1 id Run--8533948947256466104 problem Willie-7073977388599961990 lang Java-7638789713309008913
200215 161635.157|INFO|Thread-399|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #822 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161635.222|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 161635.230|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 161635.236|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 161635.246|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 161635.263|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 161635.269|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 161635.282|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 161635.291|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 161635.303|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 161638.651|INFO|Thread-400|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #824 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161638.652|INFO|Thread-400|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #824, o#824 ) recieveObject
200215 161638.652|INFO|Thread-400|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161638.652|INFO|Thread-400|dumpPacket|    To: SERVER0 @ site 0
200215 161638.652|INFO|Thread-400|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161638.652|INFO|Thread-400|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 73 JUDGED 74 min 4491777ms from TEAM9 @ site 1 id Run--143448516541528747 problem Nitin-6939264933611729553 lang Java-7638789713309008913
200215 161638.652|INFO|Thread-400|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #824 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161638.653|INFO|Thread-400|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #824, o#824 ) handlePacket
200215 161638.653|INFO|Thread-400|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161638.653|INFO|Thread-400|dumpPacket|    To: SERVER0 @ site 0
200215 161638.653|INFO|Thread-400|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161638.653|INFO|Thread-400|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 73 JUDGED 74 min 4491777ms from TEAM9 @ site 1 id Run--143448516541528747 problem Nitin-6939264933611729553 lang Java-7638789713309008913
200215 161638.653|INFO|Thread-400|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #824 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161638.716|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 161638.724|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 161638.731|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 161638.742|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 161638.756|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 161638.762|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 161638.776|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 161638.786|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 161638.801|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 161639.341|INFO|Thread-401|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #826 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161639.342|INFO|Thread-401|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #826, o#826 ) recieveObject
200215 161639.342|INFO|Thread-401|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161639.342|INFO|Thread-401|dumpPacket|    To: JUDGE1 @ site 1
200215 161639.342|INFO|Thread-401|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161639.342|INFO|Thread-401|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 75 BEING_JUDGED 76 min 4577276ms from TEAM6 @ site 1 id Run-4780729346297284563 problem Nitin-6939264933611729553 lang Java-7638789713309008913
200215 161639.343|INFO|Thread-401|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #826 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161639.343|INFO|Thread-401|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #826, o#826 ) handlePacket
200215 161639.343|INFO|Thread-401|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161639.343|INFO|Thread-401|dumpPacket|    To: JUDGE1 @ site 1
200215 161639.343|INFO|Thread-401|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161639.343|INFO|Thread-401|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 75 BEING_JUDGED 76 min 4577276ms from TEAM6 @ site 1 id Run-4780729346297284563 problem Nitin-6939264933611729553 lang Java-7638789713309008913
200215 161639.344|INFO|Thread-401|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #826 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161639.345|INFO|Thread-401|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #826 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161639.427|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 161639.434|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 161639.441|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 161639.452|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 161639.468|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 161639.475|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 161639.498|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 161639.522|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 161639.535|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 161639.933|INFO|Thread-402|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #828 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161639.933|INFO|Thread-402|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #828, o#828 ) recieveObject
200215 161639.934|INFO|Thread-402|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161639.934|INFO|Thread-402|dumpPacket|    To: SERVER0 @ site 0
200215 161639.934|INFO|Thread-402|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161639.934|INFO|Thread-402|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 75 JUDGED 76 min 4577276ms from TEAM6 @ site 1 id Run-4780729346297284563 problem Nitin-6939264933611729553 lang Java-7638789713309008913
200215 161639.934|INFO|Thread-402|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #828 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161639.934|INFO|Thread-402|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #828, o#828 ) handlePacket
200215 161639.934|INFO|Thread-402|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161639.934|INFO|Thread-402|dumpPacket|    To: SERVER0 @ site 0
200215 161639.934|INFO|Thread-402|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161639.934|INFO|Thread-402|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 75 JUDGED 76 min 4577276ms from TEAM6 @ site 1 id Run-4780729346297284563 problem Nitin-6939264933611729553 lang Java-7638789713309008913
200215 161639.934|INFO|Thread-402|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #828 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161640.051|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 161640.058|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 161640.065|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 161640.076|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 161640.089|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 161640.096|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 161640.108|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 161640.118|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 161640.147|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 161640.445|INFO|Thread-403|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #830 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161640.446|INFO|Thread-403|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #830, o#830 ) recieveObject
200215 161640.446|INFO|Thread-403|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161640.447|INFO|Thread-403|dumpPacket|    To: JUDGE1 @ site 1
200215 161640.447|INFO|Thread-403|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161640.447|INFO|Thread-403|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 76 BEING_JUDGED 76 min 4589630ms from TEAM5 @ site 1 id Run--8533948947256466104 problem Willie-7073977388599961990 lang Java-7638789713309008913
200215 161640.447|INFO|Thread-403|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #830 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161640.448|INFO|Thread-403|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #830, o#830 ) handlePacket
200215 161640.448|INFO|Thread-403|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161640.448|INFO|Thread-403|dumpPacket|    To: JUDGE1 @ site 1
200215 161640.448|INFO|Thread-403|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161640.448|INFO|Thread-403|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 76 BEING_JUDGED 76 min 4589630ms from TEAM5 @ site 1 id Run--8533948947256466104 problem Willie-7073977388599961990 lang Java-7638789713309008913
200215 161640.449|INFO|Thread-403|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #830 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161640.449|INFO|Thread-403|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #830 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161640.982|INFO|Thread-404|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #832 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161640.982|INFO|Thread-404|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #832, o#832 ) recieveObject
200215 161640.982|INFO|Thread-404|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161640.982|INFO|Thread-404|dumpPacket|    To: SERVER0 @ site 0
200215 161640.982|INFO|Thread-404|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161640.982|INFO|Thread-404|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 76 JUDGED 76 min 4589630ms from TEAM5 @ site 1 id Run--8533948947256466104 problem Willie-7073977388599961990 lang Java-7638789713309008913
200215 161640.982|INFO|Thread-404|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #832 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161640.983|INFO|Thread-404|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #832, o#832 ) handlePacket
200215 161640.983|INFO|Thread-404|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161640.983|INFO|Thread-404|dumpPacket|    To: SERVER0 @ site 0
200215 161640.983|INFO|Thread-404|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161640.983|INFO|Thread-404|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 76 JUDGED 76 min 4589630ms from TEAM5 @ site 1 id Run--8533948947256466104 problem Willie-7073977388599961990 lang Java-7638789713309008913
200215 161640.983|INFO|Thread-404|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #832 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161641.048|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 161641.055|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 161641.061|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 161641.071|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 161641.088|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 161641.095|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 161641.105|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 161641.114|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 161641.128|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 161641.533|INFO|Thread-405|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #834 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161641.534|INFO|Thread-405|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #834, o#834 ) recieveObject
200215 161641.534|INFO|Thread-405|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161641.534|INFO|Thread-405|dumpPacket|    To: JUDGE1 @ site 1
200215 161641.534|INFO|Thread-405|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161641.534|INFO|Thread-405|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 74 BEING_JUDGED 75 min 4508462ms from TEAM8 @ site 1 id Run-1816209347872075516 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 161641.534|INFO|Thread-405|info|handlePacket start Packet[RUN_CHECKOUT_NOTIFICATION] #834 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161641.534|INFO|Thread-405|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #834, o#834 ) handlePacket
200215 161641.534|INFO|Thread-405|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161641.534|INFO|Thread-405|dumpPacket|    To: JUDGE1 @ site 1
200215 161641.534|INFO|Thread-405|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161641.534|INFO|Thread-405|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 74 BEING_JUDGED 75 min 4508462ms from TEAM8 @ site 1 id Run-1816209347872075516 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 161641.534|INFO|Thread-405|info|handlePacket end Packet[RUN_CHECKOUT_NOTIFICATION] #834 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161641.534|INFO|Thread-405|info| receiveObject(S) end   got Packet[RUN_CHECKOUT_NOTIFICATION] #834 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 161642.064|INFO|Thread-406|info| receiveObject(S) start got Packet[RUN_JUDGEMENT_UPDATE] #836 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161642.064|INFO|Thread-406|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #836, o#836 ) recieveObject
200215 161642.065|INFO|Thread-406|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161642.065|INFO|Thread-406|dumpPacket|    To: SERVER0 @ site 0
200215 161642.065|INFO|Thread-406|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161642.065|INFO|Thread-406|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 74 JUDGED 75 min 4508462ms from TEAM8 @ site 1 id Run-1816209347872075516 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 161642.065|INFO|Thread-406|info|handlePacket start Packet[RUN_JUDGEMENT_UPDATE] #836 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161642.065|INFO|Thread-406|dumpPacket|Packet RUN_JUDGEMENT_UPDATE (Seq #836, o#836 ) handlePacket
200215 161642.065|INFO|Thread-406|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161642.065|INFO|Thread-406|dumpPacket|    To: SERVER0 @ site 0
200215 161642.065|INFO|Thread-406|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 161642.065|INFO|Thread-406|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 74 JUDGED 75 min 4508462ms from TEAM8 @ site 1 id Run-1816209347872075516 problem Kelly-4632328234323282325 lang Java-7638789713309008913
200215 161642.065|INFO|Thread-406|info| receiveObject(S) end   got Packet[RUN_JUDGEMENT_UPDATE] #836 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 161642.128|FINE|AWT-EventQueue-0|generateOutput|Sending output to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html
200215 161642.136|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/pc2export.dat succeeded.
200215 161642.143|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/full.html succeeded.
200215 161642.153|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/summary.html succeeded.
200215 161642.166|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/index.html succeeded.
200215 161642.173|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/fullnums.html succeeded.
200215 161642.185|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumtime.html succeeded.
200215 161642.194|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/iScoreBoard.php succeeded.
200215 161642.205|DEBUG|AWT-EventQueue-0|generateOutput|rename to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/html/sumatt.html succeeded.
200215 161832.001|INFO|Thread-407|info| receiveObject(S) start got Packet[RUN_SUBMISSION_CONFIRM] #844 SERVER0 @ site 1 -> TEAM11 @ site 1
200215 161832.001|INFO|Thread-407|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #844, o#844 ) recieveObject
200215 161832.002|INFO|Thread-407|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161832.002|INFO|Thread-407|dumpPacket|    To: TEAM11 @ site 1
200215 161832.002|INFO|Thread-407|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 77 QUEUED_FOR_COMPUTER_JUDGEMENT 78 min 4710302ms from TEAM11 @ site 1 id Run--5883628798114898447 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 161832.002|INFO|Thread-407|info|handlePacket start Packet[RUN_SUBMISSION_CONFIRM] #844 SERVER0 @ site 1 -> TEAM11 @ site 1
200215 161832.002|INFO|Thread-407|dumpPacket|Packet RUN_SUBMISSION_CONFIRM (Seq #844, o#844 ) handlePacket
200215 161832.002|INFO|Thread-407|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 161832.002|INFO|Thread-407|dumpPacket|    To: TEAM11 @ site 1
200215 161832.002|INFO|Thread-407|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 77 QUEUED_FOR_COMPUTER_JUDGEMENT 78 min 4710302ms from TEAM11 @ site 1 id Run--5883628798114898447 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 161832.002|INFO|Thread-407|info| receiveObject(S) end   got Packet[RUN_SUBMISSION_CONFIRM] #844 SERVER0 @ site 1 -> TEAM11 @ site 1
200215 161833.164|INFO|Thread-408|info| receiveObject(S) start got Packet[RUN_CHECKOUT_NOTIFICATION] #847 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 161833.169|INFO|Thread-408|dumpPacket|Packet RUN_CHECKOUT_NOTIFICATION (Seq #847, o#847 ) recieveObject
